aqi_date_loc,time_updated,o3,pm10,pm25
"2,Utica,KY",2022-11-08 02:00:00,14,10,30
"3,Utica,KY",2022-11-08 02:00:00,12,9,22
"4,Utica,KY",2022-11-08 02:00:00,8,2,6
na,na,na,na,na
"1,Monroe,PA",2022-11-04 08:00:00,6,7,18
"2,Monroe,PA",2022-11-04 08:00:00,7,7,33
"3,Monroe,PA",2022-11-04 08:00:00,3,14,44
"1,Mount Vernon,OR",2022-11-08 01:00:00,6,38,77
"2,Mount Vernon,OR",2022-11-08 01:00:00,2,50,104
"3,Mount Vernon,OR",2022-11-08 01:00:00,4,41,84
"4,Mount Vernon,OR",2022-11-08 01:00:00,9,6,15
na,na,na,na,na
na,na,na,na,na
"1,Carlisle,OK",2021-06-21 11:00:00,18,4,12
"2,Carlisle,OK",2021-06-21 11:00:00,19,3,7
"1,Polonia,WI",2021-01-11 08:00:00,22,9,28
"2,Polonia,WI",2021-01-11 08:00:00,22,7,26
na,na,na,na,na
"1,Jefferson,SD",2022-11-08 02:00:00,6,10,35
"2,Jefferson,SD",2022-11-08 02:00:00,8,12,43
"3,Jefferson,SD",2022-11-08 02:00:00,4,10,29
"4,Jefferson,SD",2022-11-08 02:00:00,12,2,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Milford,KS",2022-09-26 06:00:00,8,9,23
"2,Milford,KS",2022-09-26 06:00:00,5,5,12
"3,Milford,KS",2022-09-26 06:00:00,9,3,5
"4,Milford,KS",2022-09-26 06:00:00,7,7,17
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Aurora,NC",2022-11-08 01:00:00,9,8,18
"2,Aurora,NC",2022-11-08 01:00:00,9,12,34
"3,Aurora,NC",2022-11-08 01:00:00,8,17,46
"4,Aurora,NC",2022-11-08 01:00:00,9,5,15
na,na,na,na,na
na,na,na,na,na
"1,Avon,AL",2021-09-27 12:00:00,14,12,45
"2,Avon,AL",2021-09-27 12:00:00,14,6,28
"3,Avon,AL",2021-09-27 12:00:00,12,5,21
"1,Dayton,PA",2022-11-08 02:00:00,9,7,20
"2,Dayton,PA",2022-11-08 02:00:00,10,12,35
"3,Dayton,PA",2022-11-08 02:00:00,7,10,28
"4,Dayton,PA",2022-11-08 02:00:00,12,3,9
"1,Gadsden,AZ",2022-11-08 01:00:00,16,6,13
"2,Gadsden,AZ",2022-11-08 01:00:00,15,7,14
"3,Gadsden,AZ",2022-11-08 01:00:00,10,3,9
"4,Gadsden,AZ",2022-11-08 01:00:00,11,3,8
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Randolph,UT",2022-11-08 02:00:00,7,9,26
"2,Randolph,UT",2022-11-08 02:00:00,12,12,28
"3,Randolph,UT",2022-11-08 02:00:00,11,15,29
"4,Randolph,UT",2022-11-08 02:00:00,13,4,11
na,na,na,na,na
na,na,na,na,na
"1,Winchester,OK",2021-05-18 05:00:00,41,56,52
"2,Winchester,OK",2021-05-18 05:00:00,47,69,55
"3,Winchester,OK",2021-05-18 05:00:00,42,17,15
na,na,na,na,na
na,na,na,na,na
"1,Mesa,WA",2022-11-08 00:00:00,10,17,22
"2,Mesa,WA",2022-11-08 00:00:00,4,30,63
"3,Mesa,WA",2022-11-08 00:00:00,7,21,39
"4,Mesa,WA",2022-11-08 00:00:00,14,19,26
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Amboy,MN",2022-11-08 02:00:00,4,26,57
"2,Amboy,MN",2022-11-08 02:00:00,3,31,63
"3,Amboy,MN",2022-11-08 02:00:00,6,25,48
"4,Amboy,MN",2022-11-08 02:00:00,11,3,7
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,St. Joseph,WI",2022-11-08 00:00:00,11,8,29
"2,St. Joseph,WI",2022-11-08 00:00:00,12,6,21
"3,St. Joseph,WI",2022-11-08 00:00:00,14,1,3
"4,St. Joseph,WI",2022-11-08 00:00:00,15,2,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Center,MO",2022-11-08 02:00:00,9,6,16
"2,Center,MO",2022-11-08 02:00:00,12,9,25
"3,Center,MO",2022-11-08 02:00:00,9,6,16
"4,Center,MO",2022-11-08 02:00:00,10,3,9
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Brownsville,MN",na,14,14,21
"2,Brownsville,MN",na,13,10,18
"3,Brownsville,MN",na,11,8,17
"4,Brownsville,MN",na,10,7,18
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Mound City,IL",2022-11-08 00:00:00,9,14,46
"2,Mound City,IL",2022-11-08 00:00:00,15,12,36
"3,Mound City,IL",2022-11-08 00:00:00,12,7,19
"4,Mound City,IL",2022-11-08 00:00:00,13,2,5
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Liberty,IL",2022-11-08 00:00:00,10,11,41
"2,Liberty,IL",2022-11-08 00:00:00,12,7,29
"3,Liberty,IL",2022-11-08 00:00:00,14,1,3
"4,Liberty,IL",2022-11-08 00:00:00,15,2,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Granada,CO",2022-11-08 08:00:00,17,16,45
"2,Granada,CO",2022-11-08 08:00:00,16,16,44
"3,Granada,CO",2022-11-08 08:00:00,14,17,52
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Central City,AR",2022-11-08 00:00:00,10,16,19
"2,Central City,AR",2022-11-08 00:00:00,6,20,41
"3,Central City,AR",2022-11-08 00:00:00,7,20,40
"4,Central City,AR",2022-11-08 00:00:00,9,24,42
na,na,na,na,na
"1,Hampton,FL",2022-11-08 02:00:00,18,10,9
"2,Hampton,FL",2022-11-08 02:00:00,16,10,12
"3,Hampton,FL",2022-11-08 02:00:00,15,10,19
"4,Hampton,FL",2022-11-08 02:00:00,12,3,11
na,na,na,na,na
na,na,na,na,na
"1,Bethel,MN",2022-11-08 02:00:00,9,23,34
"2,Bethel,MN",2022-11-08 02:00:00,5,39,74
"3,Bethel,MN",2022-11-08 02:00:00,7,34,54
"4,Bethel,MN",2022-11-08 02:00:00,12,7,20
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Mackay,ID",2022-11-08 17:00:00,10,10,10
"2,Mackay,ID",2022-11-08 17:00:00,11,12,13
"3,Mackay,ID",2022-11-08 17:00:00,9,9,11
"4,Mackay,ID",2022-11-08 17:00:00,10,7,8
"5,Mackay,ID",2022-11-08 17:00:00,10,8,8
na,na,na,na,na
"1,Lemon Grove,FL",2022-11-07 21:00:00,11,5,14
"2,Lemon Grove,FL",2022-11-07 21:00:00,9,8,23
"3,Lemon Grove,FL",2022-11-07 21:00:00,3,21,53
"4,Lemon Grove,FL",2022-11-07 21:00:00,4,25,55
"5,Lemon Grove,FL",2022-11-07 21:00:00,9,14,34
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Garden City,AL",2022-11-08 02:00:00,9,23,34
"2,Garden City,AL",2022-11-08 02:00:00,5,39,74
"3,Garden City,AL",2022-11-08 02:00:00,7,34,54
"4,Garden City,AL",2022-11-08 02:00:00,12,7,20
"1,Oakland,MS",2022-11-07 23:00:00,10,5,10
"2,Oakland,MS",2022-11-07 23:00:00,4,23,51
"3,Oakland,MS",2022-11-07 23:00:00,3,38,87
"4,Oakland,MS",2022-11-07 23:00:00,3,26,65
"5,Oakland,MS",2022-11-07 23:00:00,5,21,54
na,na,na,na,na
"1,Hillsboro,IN",2022-11-07 23:00:00,9,3,7
"2,Hillsboro,IN",2022-11-07 23:00:00,3,10,30
"3,Hillsboro,IN",2022-11-07 23:00:00,1,18,54
"4,Hillsboro,IN",2022-11-07 23:00:00,5,15,49
"5,Hillsboro,IN",2022-11-07 23:00:00,7,16,52
"1,Camden,MI",2022-11-08 02:00:00,7,12,33
"2,Camden,MI",2022-11-08 02:00:00,3,36,88
"3,Camden,MI",2022-11-08 02:00:00,8,19,43
"4,Camden,MI",2022-11-08 02:00:00,13,3,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Freeport,MI",2022-11-08 02:00:00,9,23,34
"2,Freeport,MI",2022-11-08 02:00:00,5,39,74
"3,Freeport,MI",2022-11-08 02:00:00,7,34,54
"4,Freeport,MI",2022-11-08 02:00:00,12,7,20
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Sterling,MI",2022-11-08 02:00:00,6,12,32
"2,Sterling,MI",2022-11-08 02:00:00,3,25,59
"3,Sterling,MI",2022-11-08 02:00:00,6,11,28
"4,Sterling,MI",2022-11-08 02:00:00,9,2,6
na,na,na,na,na
"1,Spring Valley,OH",2021-05-18 05:00:00,40,54,51
"2,Spring Valley,OH",2021-05-18 05:00:00,47,63,51
"3,Spring Valley,OH",2021-05-18 05:00:00,41,17,14
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Richfield,PA",2022-11-08 01:00:00,5,6,24
"2,Richfield,PA",2022-11-08 01:00:00,4,4,13
"3,Richfield,PA",2022-11-08 01:00:00,10,2,6
"4,Richfield,PA",2022-11-08 01:00:00,13,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Bend,CA",2022-11-07 23:00:00,10,3,4
"2,Bend,CA",2022-11-07 23:00:00,10,3,9
"3,Bend,CA",2022-11-07 23:00:00,9,6,21
"4,Bend,CA",2022-11-07 23:00:00,12,5,15
"5,Bend,CA",2022-11-07 23:00:00,13,5,16
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Bell,FL",2022-11-07 23:00:00,7,15,41
"2,Bell,FL",2022-11-07 23:00:00,7,20,41
"3,Bell,FL",2022-11-07 23:00:00,3,44,91
"4,Bell,FL",2022-11-07 23:00:00,5,44,86
"5,Bell,FL",2022-11-07 23:00:00,9,26,58
na,na,na,na,na
"1,Clinton,PA",2022-11-07 23:00:00,12,13,46
"2,Clinton,PA",2022-11-07 23:00:00,14,13,45
"3,Clinton,PA",2022-11-07 23:00:00,12,2,6
"4,Clinton,PA",2022-11-07 23:00:00,13,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Altona,IL",2022-11-08 07:00:00,15,17,50
"2,Altona,IL",2022-11-08 07:00:00,14,21,59
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Richfield,ID",2022-11-08 01:00:00,5,6,24
"2,Richfield,ID",2022-11-08 01:00:00,4,4,13
"3,Richfield,ID",2022-11-08 01:00:00,10,2,6
"4,Richfield,ID",2022-11-08 01:00:00,13,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Billings,OK",2022-11-08 00:00:00,12,4,6
"2,Billings,OK",2022-11-08 00:00:00,10,3,8
"3,Billings,OK",2022-11-08 00:00:00,13,3,9
"4,Billings,OK",2022-11-08 00:00:00,15,2,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Park Ridge,WI",2022-11-08 01:00:00,7,13,40
"2,Park Ridge,WI",2022-11-08 01:00:00,13,17,54
"3,Park Ridge,WI",2022-11-08 01:00:00,12,8,24
"4,Park Ridge,WI",2022-11-08 01:00:00,12,1,3
na,na,na,na,na
"1,Dayton,ID",2022-11-08 02:00:00,9,7,20
"2,Dayton,ID",2022-11-08 02:00:00,10,12,35
"3,Dayton,ID",2022-11-08 02:00:00,7,10,28
"4,Dayton,ID",2022-11-08 02:00:00,12,3,9
na,na,na,na,na
"1,Georgetown,ID",2022-11-08 15:00:00,3,19,61
"2,Georgetown,ID",2022-11-08 15:00:00,3,18,63
"3,Georgetown,ID",2022-11-08 15:00:00,2,15,56
"4,Georgetown,ID",2022-11-08 15:00:00,6,9,38
"5,Georgetown,ID",2022-11-08 15:00:00,2,10,41
"6,Georgetown,ID",2022-11-08 15:00:00,na,9,39
na,na,na,na,na
"1,Bay City,WI",2022-11-08 02:00:00,11,6,21
"2,Bay City,WI",2022-11-08 02:00:00,14,13,49
"3,Bay City,WI",2022-11-08 02:00:00,13,11,40
"4,Bay City,WI",2022-11-08 02:00:00,11,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Lafayette,MN",2022-11-08 01:00:00,10,14,48
"2,Lafayette,MN",2022-11-08 01:00:00,7,17,49
"3,Lafayette,MN",2022-11-08 01:00:00,8,17,54
"4,Lafayette,MN",2022-11-08 01:00:00,11,4,12
na,na,na,na,na
na,na,na,na,na
"1,Elmwood Park,WI",2022-11-08 01:00:00,7,13,39
"2,Elmwood Park,WI",2022-11-08 01:00:00,14,17,54
"3,Elmwood Park,WI",2022-11-08 01:00:00,12,9,24
"4,Elmwood Park,WI",2022-11-08 01:00:00,11,2,3
"1,Morley,MI",2022-11-08 07:00:00,26,9,21
"2,Morley,MI",2022-11-08 07:00:00,27,9,19
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Westminster,OH",2022-11-07 23:00:00,6,13,37
"2,Westminster,OH",2022-11-07 23:00:00,4,9,27
"3,Westminster,OH",2022-11-07 23:00:00,3,17,53
"4,Westminster,OH",2022-11-07 23:00:00,12,7,20
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Wilson,TX",2022-11-08 01:00:00,7,13,39
"2,Wilson,TX",2022-11-08 01:00:00,14,17,54
"3,Wilson,TX",2022-11-08 01:00:00,12,9,24
"4,Wilson,TX",2022-11-08 01:00:00,11,2,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Shiloh,NJ",2022-11-08 01:00:00,11,12,44
"2,Shiloh,NJ",2022-11-08 01:00:00,16,7,26
"3,Shiloh,NJ",2022-11-08 01:00:00,14,2,7
"4,Shiloh,NJ",2022-11-08 01:00:00,16,1,3
na,na,na,na,na
"1,Middleville,NY",2022-11-08 02:00:00,4,26,57
"2,Middleville,NY",2022-11-08 02:00:00,3,31,63
"3,Middleville,NY",2022-11-08 02:00:00,6,25,48
"4,Middleville,NY",2022-11-08 02:00:00,11,3,7
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Charleston,UT",2022-07-06 13:00:00,12,10,28
"2,Charleston,UT",2022-07-06 13:00:00,15,12,38
"3,Charleston,UT",2022-07-06 13:00:00,8,5,18
"4,Charleston,UT",2022-07-06 13:00:00,5,3,10
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Woodland,MN",2022-11-07 23:00:00,11,3,8
"2,Woodland,MN",2022-11-07 23:00:00,3,8,26
"3,Woodland,MN",2022-11-07 23:00:00,4,7,24
"4,Woodland,MN",2022-11-07 23:00:00,5,7,22
"5,Woodland,MN",2022-11-07 23:00:00,8,13,26
na,na,na,na,na
"1,Shiloh,GA",2022-11-08 01:00:00,11,12,44
"2,Shiloh,GA",2022-11-08 01:00:00,16,7,26
"3,Shiloh,GA",2022-11-08 01:00:00,14,2,7
"4,Shiloh,GA",2022-11-08 01:00:00,16,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Rockford,WA",2022-11-08 01:00:00,12,11,41
"2,Rockford,WA",2022-11-08 01:00:00,14,13,46
"3,Rockford,WA",2022-11-08 01:00:00,13,4,14
"4,Rockford,WA",2022-11-08 01:00:00,13,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Brandon,MN",2022-11-08 01:00:00,17,10,24
"2,Brandon,MN",2022-11-08 01:00:00,14,4,13
"3,Brandon,MN",2022-11-08 01:00:00,14,5,16
"4,Brandon,MN",2022-11-08 01:00:00,14,16,43
na,na,na,na,na
"1,Murray,NE",2022-11-08 00:00:00,8,7,22
"2,Murray,NE",2022-11-08 00:00:00,5,16,47
"3,Murray,NE",2022-11-08 00:00:00,5,32,88
"4,Murray,NE",2022-11-08 00:00:00,7,30,86
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Springfield,SC",2022-11-08 00:00:00,10,12,46
"2,Springfield,SC",2022-11-08 00:00:00,16,9,35
"3,Springfield,SC",2022-11-08 00:00:00,13,2,6
"4,Springfield,SC",2022-11-08 00:00:00,16,2,4
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Stockport,OH",2022-11-07 20:00:00,28,8,19
"2,Stockport,OH",2022-11-07 20:00:00,29,8,19
"1,Hayesville,NC",2022-11-07 23:00:00,8,4,8
"2,Hayesville,NC",2022-11-07 23:00:00,3,12,37
"3,Hayesville,NC",2022-11-07 23:00:00,2,21,65
"4,Hayesville,NC",2022-11-07 23:00:00,2,20,62
"5,Hayesville,NC",2022-11-07 23:00:00,4,13,38
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Melbourne,KY",2022-11-08 19:00:00,6,7,22
"2,Melbourne,KY",2022-11-08 19:00:00,10,6,19
"3,Melbourne,KY",2022-11-08 19:00:00,3,8,24
"4,Melbourne,KY",2022-11-08 19:00:00,3,11,31
"5,Melbourne,KY",2022-11-08 19:00:00,3,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Newport,IN",2022-11-08 05:00:00,29,10,22
"2,Newport,IN",2022-11-08 05:00:00,28,10,23
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,St. Paul,AK",2022-11-08 01:00:00,5,6,23
"2,St. Paul,AK",2022-11-08 01:00:00,5,3,10
"3,St. Paul,AK",2022-11-08 01:00:00,10,2,6
"4,St. Paul,AK",2022-11-08 01:00:00,13,1,3
na,na,na,na,na
"1,Monterey,LA",2022-11-08 00:00:00,7,10,28
"2,Monterey,LA",2022-11-08 00:00:00,4,29,67
"3,Monterey,LA",2022-11-08 00:00:00,4,36,84
"4,Monterey,LA",2022-11-08 00:00:00,10,7,20
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Auburn,WY",2022-11-08 02:00:00,4,16,42
"2,Auburn,WY",2022-11-08 02:00:00,2,29,74
"3,Auburn,WY",2022-11-08 02:00:00,2,15,49
"4,Auburn,WY",2022-11-08 02:00:00,5,10,32
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Buffalo,IL",2022-11-08 03:00:00,11,4,12
"2,Buffalo,IL",2022-11-08 03:00:00,14,5,17
"3,Buffalo,IL",2022-11-08 03:00:00,11,6,18
"4,Buffalo,IL",2022-11-08 03:00:00,8,5,18
na,na,na,na,na
"1,Portage,OH",2022-11-08 01:00:00,7,9,30
"2,Portage,OH",2022-11-08 01:00:00,13,16,54
"3,Portage,OH",2022-11-08 01:00:00,11,7,20
"4,Portage,OH",2022-11-08 01:00:00,11,2,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Jacksonville,OH",2022-11-08 02:00:00,17,14,24
"2,Jacksonville,OH",2022-11-08 02:00:00,18,9,28
"3,Jacksonville,OH",2022-11-08 02:00:00,12,4,11
"4,Jacksonville,OH",2022-11-08 02:00:00,9,5,15
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Depew,OK",2022-11-08 03:00:00,13,4,8
"2,Depew,OK",2022-11-08 03:00:00,15,6,17
"3,Depew,OK",2022-11-08 03:00:00,12,6,16
"4,Depew,OK",2022-11-08 03:00:00,9,5,17
"1,Hammond,IL",2022-11-08 02:00:00,8,10,32
"2,Hammond,IL",2022-11-08 02:00:00,14,16,53
"3,Hammond,IL",2022-11-08 02:00:00,12,7,21
"4,Hammond,IL",2022-11-08 02:00:00,11,2,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Lyons,PA",2022-11-02 09:00:00,20,9,29
"2,Lyons,PA",2022-11-02 09:00:00,16,9,28
"3,Lyons,PA",2022-11-02 09:00:00,16,13,42
"4,Lyons,PA",2022-11-02 09:00:00,11,17,55
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Verona,OH",2022-11-08 08:00:00,19,9,32
"2,Verona,OH",2022-11-08 08:00:00,16,11,41
na,na,na,na,na
na,na,na,na,na
"1,Falmouth,PA",2022-11-08 02:00:00,14,2,4
"2,Falmouth,PA",2022-11-08 02:00:00,13,6,20
"3,Falmouth,PA",2022-11-08 02:00:00,11,13,40
"4,Falmouth,PA",2022-11-08 02:00:00,15,4,13
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Burnsville,WV",2022-11-08 02:00:00,6,6,24
"2,Burnsville,WV",2022-11-08 02:00:00,4,5,16
"3,Burnsville,WV",2022-11-08 02:00:00,12,2,4
"4,Burnsville,WV",2022-11-08 02:00:00,13,1,3
na,na,na,na,na
"1,Melrose,WI",2022-11-08 02:00:00,6,38,77
"2,Melrose,WI",2022-11-08 02:00:00,2,50,104
"3,Melrose,WI",2022-11-08 02:00:00,4,41,84
"4,Melrose,WI",2022-11-08 02:00:00,9,6,15
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Glenwood,UT",2022-11-08 18:00:00,6,8,15
"2,Glenwood,UT",2022-11-08 18:00:00,7,7,12
"3,Glenwood,UT",2022-11-08 18:00:00,8,8,24
"4,Glenwood,UT",2022-11-08 18:00:00,6,13,36
"5,Glenwood,UT",2022-11-08 18:00:00,7,21,62
"1,Breda,IA",2022-11-08 08:00:00,13,17,47
"2,Breda,IA",2022-11-08 08:00:00,9,21,58
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Summit,SC",2022-11-08 01:00:00,13,2,6
"2,Summit,SC",2022-11-08 01:00:00,10,6,18
"3,Summit,SC",2022-11-08 01:00:00,6,12,44
"4,Summit,SC",2022-11-08 01:00:00,11,9,34
na,na,na,na,na
"1,Pleasant Grove,MD",2022-11-08 00:00:00,12,3,8
"2,Pleasant Grove,MD",2022-11-08 00:00:00,13,5,10
"3,Pleasant Grove,MD",2022-11-08 00:00:00,12,22,63
"4,Pleasant Grove,MD",2022-11-08 00:00:00,12,23,72
na,na,na,na,na
"1,Erskine,MN",2022-11-08 05:00:00,28,8,19
"2,Erskine,MN",2022-11-08 05:00:00,30,8,18
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Neapolis,OH",2022-08-16 09:00:00,29,30,50
"2,Neapolis,OH",2022-08-16 09:00:00,31,18,30
na,na,na,na,na
na,na,na,na,na
"1,Enterprise,MS",2021-05-18 05:00:00,40,54,51
"2,Enterprise,MS",2021-05-18 05:00:00,47,63,51
"3,Enterprise,MS",2021-05-18 05:00:00,41,17,14
"1,Taylor,WI",2022-11-07 23:00:00,8,6,16
"2,Taylor,WI",2022-11-07 23:00:00,9,9,23
"3,Taylor,WI",2022-11-07 23:00:00,10,11,33
"4,Taylor,WI",2022-11-07 23:00:00,9,11,30
"5,Taylor,WI",2022-11-07 23:00:00,11,4,10
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Winthrop,WA",2022-11-08 01:00:00,9,7,21
"2,Winthrop,WA",2022-11-08 01:00:00,11,14,35
"3,Winthrop,WA",2022-11-08 01:00:00,9,17,36
"4,Winthrop,WA",2022-11-08 01:00:00,12,4,12
"1,Amsterdam,OH",2022-11-08 08:00:00,18,14,32
"2,Amsterdam,OH",2022-11-08 08:00:00,16,17,36
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
